num_ligne;Session;Code académie;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
14121.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;10;10;9;1;0;0;0;9;0;1;0;7;1;1
14122.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22105 BOULANGER-PÂTISSIER;35;35;34;1;0;0;0;34;0;7;12;11;4;1
14126.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;1;1;0;1;0;0;0;0;0;0;0;0;0;1
14133.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;11;11;7;3;1;1;0;8;0;1;2;1;4;3
14134.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;2;2;2;0;0;0;0;2;0;0;0;1;1;0
14135.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23408 Etude et réalisation d'agencement;21;21;21;0;0;0;0;21;0;4;7;6;4;0
14136.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24202 ARTIS.& MET.ART : TAPIS.D'AMEUBL;12;12;10;2;0;0;0;10;0;0;4;3;3;2
14145.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25304 AERONAUTIQUE OPTION STRUCTURE;1;1;1;0;0;0;0;1;0;0;0;1;0;0
14147.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;5;5;5;0;0;0;0;5;0;0;2;0;3;0
14148.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14151.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25514 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;3;3;2;1;0;0;0;2;0;0;0;1;1;1
14160.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;8;7;7;0;0;0;0;7;0;0;1;2;4;0
14163.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;4;4;2;2;0;0;0;2;0;0;0;1;1;2
14176.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33003 ACC.SOINS-S.PERS. OPT.A DOMICILE;124;124;114;5;5;3;2;117;0;6;27;47;37;7
14182.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;149;148;134;13;1;0;1;134;0;12;33;49;40;14
14186.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO AG 33002 SERV PERS TERRIT;362;357;309;48;0;0;0;309;0;2;25;113;169;48
14192.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;49;49;46;2;1;1;0;47;0;2;16;18;11;2
14198.0;2022;70;NORMANDIE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;57;57;42;4;11;10;1;52;0;1;12;15;24;5
14213.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23303 MENUISERIE ALUMINIUM-VERRE;4;4;1;3;0;0;0;1;0;0;0;0;1;3
14214.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;2;2;2;0;0;0;0;2;0;0;0;0;2;0
14216.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;20;20;19;1;0;0;0;19;0;2;5;8;4;1
14221.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;199;195;162;25;8;3;5;165;0;14;43;48;60;30
14222.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;40;40;32;4;4;3;1;35;0;4;3;10;18;5
14223.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;18;18;15;2;1;1;0;16;0;1;5;5;5;2
14229.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;109;109;86;14;9;6;3;92;0;5;23;27;37;17
14232.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25513 SYST.NUM.OPT.A SURETE SECURITE;2;2;2;0;0;0;0;2;0;0;0;1;1;0
14235.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21001 AGRO-EQUIPEMENT;34;34;33;1;0;0;0;33;0;0;0;8;25;1
14243.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;75;73;69;4;0;0;0;69;0;1;8;20;40;4
14246.0;2022;70;NORMANDIE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;34;34;28;4;2;0;2;28;0;5;5;11;7;6
14260.0;2022;70;NORMANDIE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;3;3;0;3;0;0;0;0;0;0;0;0;0;3
14261.0;2022;70;NORMANDIE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14266.0;2022;70;NORMANDIE;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;1;1;1;0;0;0;0;1;0;0;1;0;0;0
14276.0;2022;70;NORMANDIE;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;19;19;17;2;0;0;0;17;0;4;5;7;1;2
14278.0;2022;70;NORMANDIE;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14283.0;2022;70;NORMANDIE;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;2;1;1;0;0;0;0;1;0;0;1;0;0;0
14284.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC GENERAL;BAC GENERAL;BAC GENE 10019 BAC GENERAL;78;55;36;15;4;3;1;39;0;8;8;12;11;16
14286.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14287.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14293.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14295.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14300.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14305.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1;1;0;1;0;0;0;0;0;0;0;0;0;1
14308.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;2;0;0;0;0;0;0;0;0;0;0;0;0;0
14310.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;2;1;0;0;1;1;0;1;0;0;0;0;1;0
14311.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;1;1;0;1;0;0;0;0;0;0;0;0;0;1
14312.0;2022;70;NORMANDIE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14319.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;9;9;6;3;0;0;0;6;0;0;1;1;4;3
14324.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22503 PLASTIQUES ET COMPOSITES;11;11;9;2;0;0;0;9;0;0;1;3;5;2
14326.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;55;54;30;21;3;3;0;33;0;2;2;9;20;21
14330.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23102 TRAVAUX PUBLICS;41;41;37;4;0;0;0;37;0;3;8;12;14;4
14333.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23205 INTERV. SUR PATRIMOINE BATI OPT.A;7;7;6;1;0;0;0;6;0;0;0;0;6;1
14339.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;26;26;24;1;1;0;1;24;0;2;4;7;11;2
14340.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23408 Etude et réalisation d'agencement;5;5;5;0;0;0;0;5;0;0;1;2;2;0
14343.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;2;2;2;0;0;0;0;2;0;0;0;2;0;0
14356.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;33;33;26;5;2;1;1;27;0;1;1;12;13;6
14358.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;207;207;174;25;8;6;2;180;0;20;45;66;49;27
14360.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;548;548;419;97;32;23;9;442;0;16;79;161;186;106
14371.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;36;35;34;1;0;0;0;34;0;0;5;13;16;1
14376.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;15;15;9;6;0;0;0;9;0;0;0;3;6;6
14381.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;53;53;35;12;6;4;2;39;0;2;7;19;11;14
14382.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;399;399;328;62;9;7;2;335;0;6;61;127;141;64
14395.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;11;11;10;1;0;0;0;10;0;0;3;5;2;1
14398.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO AG 33002 SERV PERS TERRIT;27;26;24;2;0;0;0;24;0;0;1;9;14;2
14401.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;119;119;91;2;26;17;9;108;1;2;2;34;69;11
14404.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;54;54;48;2;4;3;1;51;0;4;7;25;15;3
14409.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;89;89;79;2;8;7;1;86;0;1;15;30;40;3
14412.0;2022;70;NORMANDIE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);849;849;594;53;202;135;67;729;0;3;58;193;475;120
14418.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;1;1;0;1;0;0;0;0;0;0;0;0;0;1
14422.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;3;3;2;1;0;0;0;2;0;1;0;1;0;1
14424.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;1;1;1;0;0;0;0;1;0;0;1;0;0;0
14430.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;8;7;7;0;0;0;0;7;0;0;0;2;5;0
14435.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;9;9;9;0;0;0;0;9;0;2;1;4;2;0
14437.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;5;5;4;1;0;0;0;4;0;0;0;2;2;1
14442.0;2022;18;ORLEANS-TOURS;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;4;4;4;0;0;0;0;4;0;0;2;2;0;0
14447.0;2022;18;ORLEANS-TOURS;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;2;2;1;0;1;1;0;2;0;0;0;0;2;0
14451.0;2022;18;ORLEANS-TOURS;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;1;1;1;0;0;0;0;1;0;0;1;0;0;0
14452.0;2022;18;ORLEANS-TOURS;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;1;1;1;0;0;0;0;1;0;1;0;0;0;0
14457.0;2022;18;ORLEANS-TOURS;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;6;6;6;0;0;0;0;6;0;0;1;0;5;0
14466.0;2022;18;ORLEANS-TOURS;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;5;3;1;2;0;0;0;1;0;0;1;0;0;2
14471.0;2022;18;ORLEANS-TOURS;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14478.0;2022;18;ORLEANS-TOURS;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;2;1;0;0;1;1;0;1;0;0;0;0;1;0
14488.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;62;62;54;5;3;3;0;57;0;4;12;19;22;5
14489.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22303 FONDERIE;2;2;1;0;1;0;1;1;0;0;0;1;0;1
14493.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23003 ARTIS. & M.ART:MARCHANDISAGE VIS.;12;12;12;0;0;0;0;12;0;1;7;2;2;0
14498.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23208 METIERS ET ARTS DE LA PIERRE;4;4;4;0;0;0;0;4;0;0;0;3;1;0
14504.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;17;17;13;4;0;0;0;13;0;2;2;3;6;4
14507.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;3;3;2;1;0;0;0;2;0;0;0;2;0;1
14508.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25108 TECHNICIEN MODELEUR;4;4;4;0;0;0;0;4;0;0;2;1;1;0
14512.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;2;2;2;0;0;0;0;2;0;0;1;1;0;0
14514.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;1;1;1;0;0;0;0;1;0;0;1;0;0;0
14520.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;15;15;10;5;0;0;0;10;0;1;1;4;4;5
14522.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;47;46;41;5;0;0;0;41;0;0;5;13;23;5
14524.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;11;11;8;3;0;0;0;8;0;0;0;4;4;3
14534.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31108 TRANSPORT;6;5;3;2;0;0;0;3;0;0;0;2;1;2
14536.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;436;436;386;35;15;8;7;394;0;13;77;168;136;42
14538.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;8;8;8;0;0;0;0;8;0;0;5;3;0;0
14539.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;6;6;6;0;0;0;0;6;0;0;2;3;1;0
14541.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32304 PHOTOGRAPHIE;13;13;12;1;0;0;0;12;0;0;2;5;5;1
14542.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33002 SERVICES DE PROXIMITE  VIE LOCAL;66;65;58;3;4;2;2;60;0;5;13;22;20;5
14554.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;112;112;110;2;0;0;0;110;0;0;9;39;62;2
14561.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;122;122;110;3;9;4;5;114;1;5;29;36;43;8
14566.0;2022;18;ORLEANS-TOURS;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;5;5;5;0;0;0;0;5;0;0;0;0;5;0
14578.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;30;30;24;6;0;0;0;24;0;2;6;9;7;6
14579.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;39;39;32;5;2;1;1;33;0;3;9;9;12;6
14585.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25221 MAINT.MATERIELS OPT.C ESP. VERTS;15;15;13;2;0;0;0;13;0;0;1;4;8;2
14586.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;3;3;3;0;0;0;0;3;0;0;0;2;1;0
14588.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25410 CONSTRUCTION DES CARROSSERIES;11;11;8;1;2;1;1;9;0;0;2;2;5;2
14592.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25513 SYST.NUM.OPT.A SURETE SECURITE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
14607.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;86;83;58;21;4;2;2;60;0;2;12;21;25;23
14609.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;4;4;4;0;0;0;0;4;0;0;2;1;1;0
14612.0;2022;18;ORLEANS-TOURS;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;7;6;4;1;1;0;1;4;0;0;0;1;3;2
14625.0;2022;18;ORLEANS-TOURS;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;18;17;17;0;0;0;0;17;0;0;5;9;3;0
14637.0;2022;18;ORLEANS-TOURS;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14640.0;2022;18;ORLEANS-TOURS;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;2;2;2;0;0;0;0;2;0;0;0;0;2;0
